专业代号及名称,院校代号及名称,投档计划数,投档最低位次
1J市场营销,B067潍坊学院,44,174833
11电气工程及其自动化,A483商丘师范学院,2,174849
0M秘书学,A748青海民族大学,6,174864
11冶金工程,A128内蒙古工业大学,5,174880
M1土木类,A223黑龙江八一农垦大学,3,174886
22机械设计制造及其自动化,D291嘉兴南湖学院,2,174901
27材料成型及控制工程,A127内蒙古科技大学,5,174902
0F学前教育(师范类),A235大庆师范学院,7,174926
79材料化学,A418赣南师范大学,3,174980
2H数学与应用数学(师范类),A467河南科技学院,7,175000
10数学与应用数学(师范类),A640内江师范学院,2,175022
30学前教育(师范类),B652河南财政金融学院,4,175046
0G智慧农业,A136内蒙古民族大学,3,175055
1A水利水电工程,A748青海民族大学,2,175062
13网络与新媒体,B396商洛学院,2,175100
1N生物制药,A449滨州学院,33,175173
24数学与应用数学(师范类),A099唐山师范学院,10,175180
24信息管理与信息系统,A760新疆医科大学,1,175184
3K学前教育(师范类),B508新余学院,2,175185
7K小学教育(师范类),A609百色学院,2,175229
10材料物理,A128内蒙古工业大学,2,175243
07计算机科学与技术,B656广东石油化工学院,3,175245
1L商务经济学,A234哈尔滨学院,2,175270
21植物保护,A129内蒙古农业大学,4,175273
44纺织工程,A354嘉兴学院,4,175282
H6医学影像技术,D560新疆第二医学院,3,175304
10财务管理,A122长治学院,2,175326
16应用化学,E388重庆第二师范学院,4,175346
1U纺织工程,A128内蒙古工业大学,3,175353
18市场营销,A245哈尔滨金融学院,4,175358
51包装工程,D806长沙师范学院,2,175363
29食品科学与工程,A483商丘师范学院,2,175370
03无机非金属材料工程,A408景德镇陶瓷大学,3,175393
13自动化,A483商丘师范学院,2,175398
1F水产养殖学,B607北部湾大学,2,175417
Q1地理科学(师范类),A764伊犁师范大学,5,175480
20生物医学工程,A117长治医学院,3,175489
57旅游管理,B059合肥学院,4,175498
B1无机非金属材料工程,B528湖南工学院,2,175520
07电子信息工程,B653南阳理工学院,4,175531
42信息管理与信息系统,A408景德镇陶瓷大学,2,175561
0M经济统计学,A449滨州学院,32,175578
1M环境科学与工程类,A647长江师范学院,4,175592
41软件工程,A381淮南师范学院,2,175620
3E财务管理,B508新余学院,2,175621
1A生物科学(师范类),B561甘肃民族师范学院,2,175650
1H药物制剂,A748青海民族大学,2,175658
19数学与应用数学(师范类),A124忻州师范学院,3,175663
53计算机类,A514黄冈师范学院,5,175709
31财务管理,A478周口师范学院,4,175717
12经济统计学,E207上海财经大学浙江学院,2,175796
03特殊教育(师范类),A236绥化学院,4,175803
03生物医学工程,A229牡丹江医学院,2,175829
E2化学工程与工艺,B528湖南工学院,2,175835
X6财务管理,A723渭南师范学院,6,175838
0A环境工程,B104华北科技学院,8,175864
93旅游管理与服务教育,A096保定学院,1,175881
14电子商务,B652河南财政金融学院,2,175927
38机械电子工程,A084河北建筑工程学院,3,175941
33电子商务,A483商丘师范学院,2,175950
13通信工程,A748青海民族大学,2,175952
23文化产业管理,E390陕西学前师范学院,2,175973
26生物技术,A122长治学院,1,176002
B5纺织工程,A333常熟理工学院,9,176036
0Z国际经济与贸易,B510山东交通学院,45,176049
40数字出版,E434山西传媒学院,3,176075
02学前教育(师范类),B397安康学院,2,176095
HW卫生检验与检疫,D560新疆第二医学院,2,176144
18会计学,C331山东女子学院,113,176146
34德语,A084河北建筑工程学院,2,176164
1F市场营销,B688山东工商学院,36,176173
19行政管理,A904枣庄学院,23,176201
12数字经济,B354梧州学院,1,176220
0V生物工程,A443济宁医学院,43,176229
0N建筑学,A449滨州学院,27,176246
71化学工程与工艺,B049淮阴工学院,4,176251
57建筑学,A483商丘师范学院,3,176275
0P质量管理工程,A879安徽科技学院,2,176282
24小学教育(师范类),D497郑州财经学院,2,176325
43广播电视编导,A202通化师范学院,2,176359
45测绘工程,A483商丘师范学院,2,176365
0Z人力资源管理,E438山东管理学院,74,176397
04电子信息工程,C649湖南科技大学潇湘学院,1,176399
0P工程管理,B688山东工商学院,37,176409
24智能制造工程,D291嘉兴南湖学院,2,176426
0K遥感科学与技术,B510山东交通学院,41,176451
0F数学与应用数学(师范类),A104邢台学院,5,176472
V3护理学(中外合作办学),A201北华大学,11,176497
0F过程装备与控制工程,A672贵州民族大学,3,176537
2C财务管理,E458张家口学院,1,176540
88机械设计制造及其自动化,A136内蒙古民族大学,6,176552
04自动化,B437长春工程学院,4,176571
53海洋科学类,B100海南热带海洋学院,5,176583
15数字媒体技术,B653南阳理工学院,5,176587
04粉体材料科学与工程,A408景德镇陶瓷大学,1,176611
29环境科学与工程,A639绵阳师范学院,1,176613
05自动化,B430辽宁科技学院,2,176617
25环境工程,A388福建工程学院,9,176624
07金融数学,A766新疆财经大学,8,176638
10建筑电气与智能化,A084河北建筑工程学院,6,176647
0X物理学(师范类),A448德州学院,100,176648
13数据科学与大数据技术,B653南阳理工学院,2,176687
35工程造价,B070洛阳理工学院,4,176709
1E制药工程(校企合作，与鲁南制药集团股份有限公司合作),A452临沂大学,100,176731
38小学教育,A846江西科技学院,2,176734
07人力资源管理(校企合作，与青岛英谷教育科技股份有限公司合作),E100山东政法学院,50,176738
19化学(师范类),B396商洛学院,2,176762
1N财务管理,A748青海民族大学,4,176810
51机械电子工程,A549湖南文理学院,2,176811
49生物工程,A481南阳师范学院,6,176815
9B机械设计制造及自动化,A850南京工业职业技术大学,2,176846
19数学与应用数学(师范类),A122长治学院,2,176855
F5地理信息科学,A206白城师范学院,3,176874
16数学与应用数学(师范类),A202通化师范学院,2,176878
25道路桥梁与渡河工程,A191吉林建筑大学,13,176883
K4环境科学(中外合作办学),A082河北科技大学,6,176888
18兽医公共卫生,A113山西农业大学,2,176897
58生物技术,B656广东石油化工学院,3,176923
30物理学(师范类),A102石家庄学院,5,176931
02学前教育(师范类),A812吕梁学院,5,176935
03道路桥梁与渡河工程,A084河北建筑工程学院,2,176936
30信息与计算科学,A084河北建筑工程学院,2,176937
11电子信息工程,A192吉林化工学院,3,176996
Z6翻译,A478周口师范学院,2,177004
10统计学,A748青海民族大学,2,177027
0M物理学(师范类),A454济宁学院,100,177029
0T车辆工程,A733甘肃农业大学,6,177038
LC化工与制药类,A127内蒙古科技大学,27,177058
12工商管理类,B100海南热带海洋学院,4,177063
09国际经济与贸易,A548怀化学院,2,177068
41财务管理,A101衡水学院,3,177071
0L材料科学与工程,B510山东交通学院,55,177112
22工程管理,A608广西民族大学,3,177113
2N会计学(中外合作办学),A608广西民族大学,10,177159
25生物技术,A101衡水学院,2,177167
09生物制药,A478周口师范学院,4,177191
04网络与新媒体,B336荆楚理工学院,3,177192
09经济学,A122长治学院,2,177198
0C生物制药,A448德州学院,40,177211
40环境工程,A105沧州师范学院,2,177223
1S数据科学与大数据技术(校企合作，与山东浪潮优派科技教育合作),A441山东中医药大学,110,177239
0B土木工程,B319南昌工程学院,4,177277
22信息管理与信息系统,D706吉林医药学院,2,177310
2T采矿工程,A128内蒙古工业大学,3,177337
H1酒店管理(中外合作办学),A069天津商业大学,20,177347
22环境工程,B067潍坊学院,25,177351
01法学,A763喀什大学,15,177359
0B财务管理,C331山东女子学院,35,177361
M2生物工程,A323淮阴师范学院,6,177368
1M机械电子工程,B510山东交通学院,36,177403
65给排水科学与工程(中外合作办学),A078华北水利水电大学,5,177416
03金融工程,A766新疆财经大学,2,177425
0M土木工程,A551湖南科技学院,2,177454
Z4计算机科学与技术(师范类),A478周口师范学院,4,177461
0J机械电子工程(校企合作，与青岛英谷教育科技公司合作),A447聊城大学,20,177462
08自动化类,A085河北水利电力学院,5,177474
14学前教育(师范类),B445黑龙江工业学院,1,177505
65小学教育(师范类，文科方向),A764伊犁师范大学,10,177510
30化学(师范类),A138赤峰学院,3,177521
1U软件工程,A234哈尔滨学院,2,177525
28生物工程,A483商丘师范学院,4,177579
94电子信息科学与技术,A762新疆师范大学,12,177622
03农学,B049淮阴工学院,2,177639
12环境科学,A191吉林建筑大学,6,177657
78广告学,B068郑州工程技术学院,4,177662
14物流管理,B100海南热带海洋学院,2,177718
04学前教育(师范类),A977六盘水师范学院,2,177729
31电子商务,A766新疆财经大学,3,177738
16网络与新媒体,A918黄淮学院,20,177754
11建筑学,B527湖南城市学院,2,177768
1J康复工程,A443济宁医学院,40,177770
33网络空间安全,A766新疆财经大学,4,177813
27机械设计制造及其自动化,B067潍坊学院,50,177820
24给排水科学与工程,A388福建工程学院,4,177831
9G物联网工程技术,A850南京工业职业技术大学,2,177834
09会计学,B397安康学院,2,177887
2H自动化,B067潍坊学院,46,177891
1V电子信息工程(校企合作，与青软实训教育科技公司合作),A447聊城大学,160,177909
23会展经济与管理,A766新疆财经大学,1,177910
39水产养殖学,A549湖南文理学院,2,177930
30信息管理与信息系统,A766新疆财经大学,4,177933
31应用统计学,A084河北建筑工程学院,2,177960
25制药工程,A448德州学院,15,177969
05新能源材料与器件,A408景德镇陶瓷大学,2,177990
12城乡规划,B802黑龙江工程学院,2,177992
66电子信息工程,B527湖南城市学院,2,178050
03针灸推拿学,D899北京中医药大学东方学院,6,178082
40市场营销,A465中原工学院,4,178145
04投资学,B652河南财政金融学院,2,178163
4E中药学类,B439吉林农业科技学院,4,178210
37生物科学(师范类),A819呼伦贝尔学院,4,178226
43机械类,B418北京城市学院,1,178236
34飞行器制造工程,B825桂林航天工业学院,2,178243
12经济学,A578韩山师范学院,1,178256
0D动物医学(校企合作，与山东新希望六和集团合作),A452临沂大学,110,178277
0D计算机科学与技术,B441吉林警察学院,20,178298
1M数学与应用数学(师范类),B508新余学院,2,178301
15化学(师范类),B546广西科技师范学院,2,178302
0V数据科学与大数据技术,B802黑龙江工程学院,2,178308
34物联网工程,A483商丘师范学院,2,178323
11医学检验技术,D284温州医科大学仁济学院,3,178351
10日语,B261吉林工商学院,2,178391
14日语,D673四川外国语大学成都学院,3,178410
1F药学(校企合作，与泰智育仁北京医药科技发展有限公司合作),A443济宁医学院,40,178421
02针灸推拿学,D643广西中医药大学赛恩斯新医药学院,2,178428
0Q生物信息学,A443济宁医学院,30,178468
24食品质量与安全,A449滨州学院,35,178482
09护理学,E623滇西应用技术大学,2,178495
17翻译,A122长治学院,2,178514
A7文化产业管理,A206白城师范学院,2,178523
3E物流管理(校企合作，与山东荣庆投资控股有限公司合作),A452临沂大学,100,178524
12财务管理,A098河北民族师范学院,4,178526
30人力资源管理,A478周口师范学院,4,178528
35生物工程,A548怀化学院,4,178591
5Z法学,C734新疆警察学院,7,178609
08西班牙语,E098合肥师范学院,10,178634
37化工与制药类,A399泉州师范学院,4,178646
36飞行器动力工程,B825桂林航天工业学院,2,178654
32日语,A192吉林化工学院,2,178662
1G食品质量与安全,A879安徽科技学院,3,178688
52公共事业管理,G127内蒙古科技大学包头师范学院,2,178690
65马克思主义理论(师范类),A757塔里木大学,3,178704
88应用统计学,A762新疆师范大学,8,178739
0S保险学,B688山东工商学院,31,178770
14网络空间安全,B653南阳理工学院,4,178783
58广告学,A607广西艺术学院,4,178789
40城乡规划,A467河南科技学院,6,178847
0S材料科学与工程,A879安徽科技学院,3,178864
02轻化工程,A192吉林化工学院,1,178871
13工商管理,E438山东管理学院,70,178883
1K计算机科学与技术,B843九江学院,3,178915
47物理学(师范类),A722咸阳师范学院,6,178920
93建筑学,D534山西工学院,2,178938
37数学与应用数学(师范类),A553湖南人文科技学院,3,178943
16医学信息工程,A443济宁医学院,44,178995
35化学工程与工艺,B342湖南工程学院,2,179013
0B矿物加工工程,B104华北科技学院,6,179017
23物理学(师范类),A721宝鸡文理学院,2,179018
1F食品科学与工程,A879安徽科技学院,1,179054
46电子商务,A101衡水学院,2,179085
22工程管理,A485郑州航空工业管理学院,2,179086
05计算机类,E101太原工业学院,7,179098
14财务管理,A104邢台学院,5,179100
1P食品质量与安全,A448德州学院,35,179125
36金融工程(校企合作，与山东全通网融科技有限公司合作),A452临沂大学,150,179134
70网络与新媒体,A757塔里木大学,6,179204
F0计算机科学与技术(嵌入式培养),A323淮阴师范学院,15,179233
15烹饪与营养教育(校企合作，与山东凯瑞公司合作),A427济南大学,80,179258
14无机非金属材料工程,A191吉林建筑大学,11,179288
14电子商务,E438山东管理学院,32,179350
63电子信息工程(中外合作办学),A513湖北师范大学,12,179402
2C光电信息科学与工程,B067潍坊学院,25,179425
54传播学,B311三明学院,2,179440
13工程造价,B430辽宁科技学院,2,179447
32数字媒体技术,B825桂林航天工业学院,3,179473
37财务管理,A202通化师范学院,2,179509
37电气工程及其自动化(中外合作办学),A191吉林建筑大学,3,179514
60预防医学,A757塔里木大学,9,179553
2U应用化学(中外合作办学)(中德合作办学),A426青岛科技大学,36,179563
06公共管理类,B688山东工商学院,249,179568
70生态学,A746青海师范大学,5,179577
23机械设计制造及其自动化,A548怀化学院,2,179602
11经济学类,E101太原工业学院,7,179613
0S计算机类,B802黑龙江工程学院,2,179631
20翻译,A649乐山师范学院,6,179636
39应用化学,B437长春工程学院,2,179672
4E电气工程及其自动化,A758新疆农业大学,10,179681
33电子信息类,A514黄冈师范学院,5,179687
7D软件工程,B068郑州工程技术学院,2,179724
26电子信息工程,A798河北科技师范学院,5,179731
28物联网工程,B825桂林航天工业学院,2,179761
1E生物工程,A455菏泽学院,19,179767
17俄语,A234哈尔滨学院,2,179780
4J电气工程及其自动化(中外合作办学),B726长春大学,5,179815
54海洋资源与环境,B100海南热带海洋学院,3,179823
56消防工程,A191吉林建筑大学,6,179871
12食品科学与工程,E390陕西学前师范学院,2,179873
07园林,E276齐鲁师范学院,80,179875
17化学(师范类),B561甘肃民族师范学院,2,179912
0W工商管理类,A453泰山学院,148,179948
1Z水族科学与技术(地方专项计划),A435青岛农业大学,10,179956
01材料物理,A408景德镇陶瓷大学,2,179993
1J工业工程,B688山东工商学院,21,179997
29化学生物学,A122长治学院,1,180036
00计算机科学与技术,B242太原学院,6,180041
20生物技术,A579岭南师范学院,2,180054
13食品质量与安全,A478周口师范学院,2,180086
0W生物技术,A684曲靖师范学院,2,180099
0K生物制药,A454济宁学院,45,180101
05自动化,B653南阳理工学院,4,180110
0T会计学,D654南京理工大学紫金学院,1,180121
AW种子科学与工程,A758新疆农业大学,5,180136
L3农学,A417宜春学院,1,180139
0X应用化学,A748青海民族大学,4,180159
24国际经济与贸易,A766新疆财经大学,10,180169
19应用化学,A478周口师范学院,4,180172
29应用化学(中外合作办学)(中美合作办学),A426青岛科技大学,60,180221
23海洋技术,A399泉州师范学院,2,180223
1A机械设计制造及其自动化(中外合作办学)(招收中爱合作办学),A433山东理工大学,80,180243
14新能源科学与工程,A483商丘师范学院,3,180256
G4道路桥梁与渡河工程,A129内蒙古农业大学,3,180264
12秘书学,E438山东管理学院,57,180272
03财务管理,A469河南牧业经济学院,3,180294
44工业工程,A465中原工学院,5,180301
1E化学(师范类),A609百色学院,2,180302
2J食品科学与工程(校企合作，与临沂新程金锣肉制品集团合作),A452临沂大学,100,180304
30会计学,A649乐山师范学院,5,180314
33土木工程,D291嘉兴南湖学院,2,180327
0X国际经济与贸易,E438山东管理学院,30,180340
92工业工程(中外合作办学),B035沈阳大学,5,180350
05学前教育(师范类),A605河池学院,3,180369
0D材料科学与工程,B104华北科技学院,11,180374
08中西医临床医学,D250湖北恩施学院,3,180377
28工程管理,A388福建工程学院,6,180382
0D公共事业管理,E277山东青年政治学院,60,180397
33食品质量与安全,A548怀化学院,2,180406
30数学与应用数学(师范类),A918黄淮学院,15,180407
12能源与动力工程,A748青海民族大学,4,180430
15物流工程,B510山东交通学院,93,180444
49地理科学(师范类),A819呼伦贝尔学院,4,180445
08测绘工程,E527山西工程技术学院,2,180481
03材料成型及控制工程,A388福建工程学院,6,180498
G3工商管理,A416上饶师范学院,2,180568
04电子科学与技术,C689东南大学成贤学院,1,180576
34文化产业管理,E434山西传媒学院,6,180633
4A电子信息工程(中外合作办学),B726长春大学,2,180644
18城乡规划,B653南阳理工学院,2,180664
20应用化学,A449滨州学院,32,180670
02材料科学与工程,E527山西工程技术学院,1,180675
15法语,D763福建江夏学院,5,180734
17海洋技术,B510山东交通学院,22,180764
16网络与新媒体,B445黑龙江工业学院,2,180800
26计算机科学与技术,D994南京审计大学金审学院,1,180824
43学前教育(师范类),D744黑河学院,4,180837
39旅游管理,A546衡阳师范学院,2,180845
H7护理学,D560新疆第二医学院,4,180898
3D市场营销,B508新余学院,1,180960
22食品质量与安全,A547邵阳学院,3,180993
63农业机械化及其自动化,A129内蒙古农业大学,3,181011
4D机械设计制造及其自动化(中外合作办学),A086河北农业大学,5,181033
1A计算机科学与技术,D198大连理工大学城市学院,2,181036
21物理学(师范类),A122长治学院,2,181037
36高分子材料与工程,A192吉林化工学院,3,181075
J4工程管理,B528湖南工学院,2,181079
01化学工程与工艺(卓越班),B656广东石油化工学院,3,181097
41电子科学与技术,A721宝鸡文理学院,3,181114
0Q软件工程,E438山东管理学院,75,181128
1D交通运输,A748青海民族大学,2,181158
07计算机科学与技术(师范类),A124忻州师范学院,4,181164
02工程管理,B510山东交通学院,44,181176
03电子信息工程,B068郑州工程技术学院,3,181181
1Z金属材料工程(地方专项计划),A447聊城大学,20,181233
21小学教育(师范类，数学),A819呼伦贝尔学院,4,181244
33国际经济与贸易,A478周口师范学院,2,181249
0L安全工程,B688山东工商学院,27,181271
99化学工程与工艺,A136内蒙古民族大学,3,181331
25生物制药,B439吉林农业科技学院,2,181352
31电气工程及其自动化,A381淮南师范学院,2,181355
F1软件工程(嵌入式培养),A323淮阴师范学院,15,181389
17环境工程,B656广东石油化工学院,3,181406
01金融工程,A381淮南师范学院,2,181443
2A物联网工程,A449滨州学院,20,181453
5L物联网工程,A758新疆农业大学,5,181558
00经济学,A758新疆农业大学,15,181570
46化学工程与工艺,A381淮南师范学院,3,181571
63护理学,A763喀什大学,4,181594
0N互联网金融,A454济宁学院,25,181597
0A车辆工程,B517河南工程学院,2,181623
28材料科学与工程,A350台州学院,4,181625
21生物技术,A467河南科技学院,7,181636
1K信息管理与信息系统,A748青海民族大学,2,181664
12会计学,A740河西学院,2,181704
25软件工程,B652河南财政金融学院,4,181706
1D应用化学,A579岭南师范学院,1,181717
10数据科学与大数据技术,E101太原工业学院,4,181724
20材料类,A485郑州航空工业管理学院,2,181736
19资产评估,E277山东青年政治学院,65,181748
11市场营销,A766新疆财经大学,3,181753
1G电子信息工程,B843九江学院,4,181769
44飞行器制造工程,A192吉林化工学院,3,181841
10财务管理,B397安康学院,2,181875
0U经济学,A455菏泽学院,39,181883
0B数学与应用数学(师范类),A398宁德师范学院,5,181891
51计算机科学与技术,B261吉林工商学院,4,181905
20网络与新媒体,D673四川外国语大学成都学院,7,181923
17电子信息工程,B825桂林航天工业学院,3,181940
1H港口航道与海岸工程,B510山东交通学院,45,181942
06行政管理,A454济宁学院,40,181960
12工商管理类,E101太原工业学院,8,181976
11土木工程,E623滇西应用技术大学,2,182016
09制药工程,A479安阳师范学院,3,182031
2B电气工程及其自动化,A449滨州学院,42,182048
0Y石油工程,A737兰州城市学院,3,182083
1B化学工程与工艺,A748青海民族大学,4,182101
0L审计学,A737兰州城市学院,2,182120
14旅游管理,A124忻州师范学院,1,182150
31计算机科学与技术,A101衡水学院,2,182154
78计算机科学与技术(中外合作办学),A205长春师范大学,4,182160
32电子商务,B261吉林工商学院,2,182221
06数据科学与大数据技术,A478周口师范学院,2,182256
10经济学,A740河西学院,2,182267
10能源与动力工程,A448德州学院,20,182289
10地理空间信息工程,E623滇西应用技术大学,2,182291
0B土木工程(中外合作办学),A429青岛理工大学,71,182296
8P经济学,A478周口师范学院,2,182323
0E数据科学与大数据技术,A449滨州学院,21,182339
49计算机科学与技术,A553湖南人文科技学院,4,182344
2C地理科学(师范类),A763喀什大学,12,182348
28食品科学与工程,B653南阳理工学院,5,182350
2A种子科学与工程,B067潍坊学院,52,182351
14图书馆学,G127内蒙古科技大学包头师范学院,2,182353
37化学(师范类),D744黑河学院,4,182363
0U人力资源管理,D654南京理工大学紫金学院,1,182438
2E机器人工程,B067潍坊学院,30,182487
56生态学,B100海南热带海洋学院,2,182525
25国际经济与贸易,A762新疆师范大学,21,182544
16工程管理,A084河北建筑工程学院,2,182554
2F会计学(校企合作，与青岛英谷教育科技公司合作),B067潍坊学院,75,182570
20行政管理,A766新疆财经大学,8,182575
28建筑环境与能源应用工程,B629北华航天工业学院,2,182576
48软件工程(中外合作办学),A154辽宁工业大学,6,182596
15审计学,D994南京审计大学金审学院,4,182599
0A审计学,E439山东农业工程学院,66,182605
18广告学,A455菏泽学院,50,182639
F2财务管理,A206白城师范学院,2,182651
1N外国语言文学类,A670黔南民族师范学院,1,182674
05建筑学,A455菏泽学院,33,182683
03能源化学工程,B656广东石油化工学院,3,182710
1D国际经济与贸易,A453泰山学院,50,182724
05学前教育(中外合作办学)(师范类),E388重庆第二师范学院,4,182755
24园林,B067潍坊学院,50,182774
29冶金工程,A127内蒙古科技大学,22,182790
L2数字媒体技术,A480许昌学院,5,182827
K5生物工程,A417宜春学院,2,182834
2C应用化学,A758新疆农业大学,5,182861
FZ电子信息工程(中外合作办学),A203吉林师范大学,4,182872
1F知识产权,A455菏泽学院,60,182883
1Q会计学(中外合作办学)(中德合作),A434山东农业大学,140,182913
06小学教育(师范类),D843南京师范大学泰州学院,6,182916
1V旅游管理,A748青海民族大学,6,182928
2G朝鲜语,B067潍坊学院,30,182936
16会计学,D994南京审计大学金审学院,3,182938
33数据科学与大数据技术,B825桂林航天工业学院,3,182969
39会计学,D469厦门大学嘉庚学院,4,183000
12电子信息工程,A483商丘师范学院,2,183018
02财务管理,B033唐山学院,5,183021
0A金融工程,E438山东管理学院,73,183085
43化学(师范类),A739天水师范学院,4,183099
1T电子信息工程,A449滨州学院,30,183119
1S人文地理与城乡规划,A455菏泽学院,40,183134
04国际经济与贸易,D469厦门大学嘉庚学院,4,183161
15电子商务,B100海南热带海洋学院,3,183214
03外国语言文学类,B336荆楚理工学院,6,183233
21法学,A764伊犁师范大学,25,183262
57广播电视学,A607广西艺术学院,3,183279
0Y旅游管理,B067潍坊学院,36,183297
25数学与应用数学(师范类),B488衢州学院,10,183312
18物流管理,B517河南工程学院,4,183330
05金融学,E207上海财经大学浙江学院,2,183333
41数学与应用数学(师范类),B656广东石油化工学院,3,183342
28国际经济与贸易,A479安阳师范学院,2,183378
0D生物科学,A812吕梁学院,5,183420
0Z计算机类,A453泰山学院,141,183443
34数字媒体技术,A101衡水学院,3,183457
01临床医学,D653遵义医科大学医学与科技学院,5,183470
1J飞行器制造工程,B510山东交通学院,48,183488
0H数学与应用数学(师范类),A235大庆师范学院,8,183500
44计算机类,A721宝鸡文理学院,5,183535
14智能装备与系统,A192吉林化工学院,4,183546
35安全工程,A465中原工学院,4,183548
25高分子材料与工程(中外合作办学)(中韩合作办学),A426青岛科技大学,70,183575
A8软件工程(中外合作办学),B407北方民族大学,2,183582
0H临床医学,A825齐鲁医药学院,76,183583
10资产评估,E438山东管理学院,72,183584
58电子信息类,B100海南热带海洋学院,2,183597
05采矿工程,B104华北科技学院,21,183626
06应用物理学,B336荆楚理工学院,2,183636
02应急管理,A438潍坊医学院,22,183665
11数学与应用数学(师范类),A206白城师范学院,7,183685
A4物联网工程技术,C915上海中侨职业技术大学,1,183725
0P土木类,B510山东交通学院,148,183747
B0法学,D628新疆政法学院,13,183771
10医学检验技术,D899北京中医药大学东方学院,4,183782
09软件工程,A454济宁学院,55,183807
0U材料成型及控制工程,A222佳木斯大学,10,183828
P7金融学,A742西北民族大学,3,183830
37工商管理,B653南阳理工学院,3,183855
11金融学,C331山东女子学院,38,183860
13数学与应用数学(师范类),B546广西科技师范学院,2,183880
07土木工程,B437长春工程学院,2,183883
4Q电子信息科学与技术,A758新疆农业大学,5,183884
4A植物生产类,B439吉林农业科技学院,2,183912
1R物理学(师范类),B393昆明学院,3,183933
0U智能科学与技术,B802黑龙江工程学院,2,183935
61小学教育(师范类，理科方向),A764伊犁师范大学,10,183965
0B人力资源管理,B313福建商学院,2,183981
09朝鲜语,A543湖南理工学院,3,184001
29数学与应用数学(师范类),A121晋中学院,8,184011
14工程造价,B802黑龙江工程学院,2,184055
0L统计学,E223贵州师范学院,3,184076
08金融学,A469河南牧业经济学院,3,184098
23环境工程,A192吉林化工学院,3,184107
11计算机科学与技术,D665电子科技大学成都学院,4,184115
6G水利水电工程,A758新疆农业大学,25,184128
1B化学工程与工艺,A448德州学院,36,184144
2Z环境工程(中外合作办学),A427济南大学,100,184176
04数学与应用数学(师范类),B395榆林学院,3,184178
1U国际经济与贸易(中外合作办学)(中美合作办学),B833上海杉达学院,1,184225
94食品科学与工程,A758新疆农业大学,5,184262
19俄语,B049淮阴工学院,2,184330
24电子信息科学与技术,A976贵阳学院,2,184337
C7化学工程与工艺,A762新疆师范大学,2,184339
16计算机科学与技术,D635长沙理工大学城南学院,2,184358
1U食品科学与工程,A455菏泽学院,20,184367
0M电子商务,B963亳州学院,3,184407
31非织造材料与工程,A465中原工学院,4,184420
C2能源与动力工程(中外合作办学),A149沈阳化工大学,3,184435
26制药工程,A481南阳师范学院,8,184458
53会计学,A721宝鸡文理学院,5,184469
16会计学,C799上海建桥学院,4,184483
05法学,D471集美大学诚毅学院,2,184493
73高分子材料与工程,B068郑州工程技术学院,3,184502
0H植物科学与技术,B336荆楚理工学院,2,184503
72化学工程与工艺,A758新疆农业大学,5,184525
55物联网工程,B068郑州工程技术学院,2,184527
35人工智能,A483商丘师范学院,2,184540
23金融学,D636上海外国语大学贤达经济人文学院,2,184557
1R生物科学类,A449滨州学院,100,184572
1Y自动化(校企合作，与青软创新科技集团有限公司合作),A452临沂大学,200,184716
1S城乡规划,B843九江学院,3,184717
11康复治疗学,D980南京医科大学康达学院,3,184758
34工程造价,B437长春工程学院,2,184761
31生物科学(师范类),D411河北师范大学汇华学院,3,184794
18材料化学,B342湖南工程学院,2,184806
07工商管理,C331山东女子学院,47,184833
10广播电视学,D469厦门大学嘉庚学院,2,184839
32电子信息工程,A381淮南师范学院,2,184853
09数学与应用数学(师范类),A812吕梁学院,5,184870
02金融科技,E223贵州师范学院,2,184901
22工商管理,D994南京审计大学金审学院,2,184903
18材料成型及控制工程,B510山东交通学院,35,184950
14机械类(车辆),B510山东交通学院,105,184957
39法学,D634武汉学院,5,184984
37材料物理,A192吉林化工学院,1,185005
05机械设计制造及其自动化,D991江苏科技大学苏州理工学院,2,185020
25应用化学,B653南阳理工学院,5,185027
2D物理学(师范类),B561甘肃民族师范学院,2,185031
35飞行器质量与可靠性,B825桂林航天工业学院,2,185033
S1生物科学(师范类),A764伊犁师范大学,10,185041
08数字媒体技术,A124忻州师范学院,4,185068
27生物工程,B653南阳理工学院,4,185089
3F电子商务,B508新余学院,1,185102
18自动化,B825桂林航天工业学院,3,185104
0F旅游管理(双语教学),B833上海杉达学院,1,185112
07财务管理,D386山东石油化工学院,84,185123
02市场营销,B538湖南女子学院,2,185131
02国际经济与贸易,A101衡水学院,2,185150
08通信工程,B653南阳理工学院,5,185151
0P人工智能,B802黑龙江工程学院,2,185170
K4物流工程,A758新疆农业大学,1,185212
0K国际经济与贸易,A448德州学院,40,185275
1P旅游管理,B688山东工商学院,34,185283
03国际经济与贸易,A381淮南师范学院,2,185303
16旅游管理类,B100海南热带海洋学院,4,185317
20设施农业科学与工程,B067潍坊学院,50,185335
40传播学(网络新媒体方向),E038天津仁爱学院,1,185353
28电子信息科学与技术,A548怀化学院,3,185360
1M物联网工程,B843九江学院,4,185376
0M公共事业管理,A443济宁医学院,47,185388
38材料化学,A192吉林化工学院,3,185417
17统计学,B397安康学院,2,185420
13旅游管理与服务教育,E276齐鲁师范学院,75,185440
01金融工程,A547邵阳学院,3,185453
0A健康服务与管理,A440滨州医学院,107,185479
14资源勘查工程,B656广东石油化工学院,3,185482
18会计学,B552四川旅游学院,12,185487
07应用化学,A379宿州学院,5,185500
